"annee","code_departement","ID_culture","surfbio"
2009,"02",11,3.53
2009,"02",115,16.92
2009,"02",122,42.28
2009,"02",121,0.8
2009,"02",103,6.39
2009,"02",7,0.47
2009,"02",38,0.2
2009,"02",54,0.03
2009,"02",55,1.5
2009,"02",65,0.3
2009,"02",16,10.355
2009,"02",16,1.25
2009,"02",91,0.14
2009,"02",100,0.06
2009,"02",99,8.35
2009,"02",12,25.6
2009,"02",75,25.84
2009,"02",81,7.57
2009,"02",120,224.881
2009,"02",12,1.69
2009,"02",112,5.8
2009,"02",108,576.307
2009,"59",10,0.6
2009,"59",42,9.92
2009,"59",63,3.83
2009,"59",58,0.98
2009,"59",15,43.846
2009,"59",61,0.19
2009,"59",101,4.39
2009,"59",106,12.267
2009,"59",27,14.53
2009,"59",34,61.849
2009,"59",33,6.89
2009,"59",82,29.32
2009,"59",85,14.21
2009,"59",94,5.4
2009,"59",11,0.68
2009,"59",115,6.336
2009,"59",122,53.022
2009,"59",72,1.31
2009,"59",121,0.71
2009,"59",3,0.05
2009,"59",7,0.096
2009,"59",30,8.51
2009,"59",38,0.49
2009,"59",44,1.06
2009,"59",107,0.36
2009,"59",54,0.05
2009,"59",55,29.52
2009,"59",65,0.12
2009,"59",67,0.05
2009,"59",16,60.533
2009,"59",16,3.634
2009,"59",86,1
2009,"59",91,1.42
2009,"59",100,0.35
2009,"59",99,48.864
2009,"59",110,2.38
2009,"59",119,0.05
2009,"59",19,4.469
2009,"59",19,0.15
2009,"59",19,0.25
2009,"59",19,3.2
2009,"59",97,0.69
2009,"59",19,0.9
2009,"59",12,20.7
2009,"59",75,4.64
2009,"59",81,7.89
2009,"59",120,124.543
2009,"59",112,16.983
2009,"59",108,1780.239
2009,"60",42,17.93
2009,"60",59,0.03
2009,"60",15,18.24
2009,"60",106,4.39
2009,"60",11,10.69
2009,"60",27,29.67
2009,"60",32,14
2009,"60",34,399.71
2009,"60",33,171.75
2009,"60",82,104.53
2009,"60",85,1.5
2009,"60",85,10.85
2009,"60",94,148.46
2009,"60",11,19.58
2009,"60",115,31.7
2009,"60",122,283.52
2009,"60",70,7.5
2009,"60",48,32.45
2009,"60",121,31.18
2009,"60",103,24.59
2009,"60",30,3.53
2009,"60",55,3.29
2009,"60",16,33.853
2009,"60",16,0.295
2009,"60",91,2.18
2009,"60",100,1.4
2009,"60",99,8.48
2009,"60",12,14.252
2009,"60",75,101.219
2009,"60",81,34.19
2009,"60",12,4.64
2009,"60",120,376.117
2009,"60",12,3.3
2009,"60",112,3.12
2009,"60",108,837.743
2009,"62",10,5.41
2009,"62",42,21.48
2009,"62",39,0.15
2009,"62",58,1.78
2009,"62",15,12.086
2009,"62",101,0.9
2009,"62",106,0.44
2009,"62",27,66.938
2009,"62",34,365.52
2009,"62",33,27.92
2009,"62",82,7.48
2009,"62",85,14.43
2009,"62",94,28.18
2009,"62",11,3.95
2009,"62",115,3.46
2009,"62",122,82.75
2009,"62",48,4.6
2009,"62",72,3.72
2009,"62",103,5.86
2009,"62",3,0.05
2009,"62",6,2.37
2009,"62",7,7.67
2009,"62",30,8.81
2009,"62",38,0.93
2009,"62",44,0.9
2009,"62",44,9.45
2009,"62",107,0.19
2009,"62",55,12.95
2009,"62",16,58.609
2009,"62",16,3.368
2009,"62",80,1
2009,"62",86,0.2
2009,"62",91,0.1
2009,"62",100,1.08
2009,"62",99,58.035
2009,"62",19,6.75
2009,"62",12,76.95
2009,"62",75,36.94
2009,"62",81,36.6
2009,"62",120,286.06
2009,"62",12,20.188
2009,"62",112,10.372
2009,"62",108,461.448
2009,"80",42,8.74
2009,"80",58,0.06
2009,"80",15,8.399
2009,"80",61,0.92
2009,"80",101,2.74
2009,"80",106,11.543
2009,"80",22,0.665
2009,"80",27,15.3
2009,"80",34,323.826
2009,"80",33,14.56
2009,"80",82,26.84
2009,"80",85,11.42
2009,"80",85,20.879
2009,"80",94,69.55
2009,"80",115,0.2
2009,"80",122,90.27
2009,"80",70,8.77
2009,"80",103,14.12
2009,"80",6,0.038
2009,"80",30,2.1
2009,"80",44,0.6
2009,"80",54,0.6
2009,"80",55,58.7
2009,"80",65,0.1
2009,"80",16,21.04
2009,"80",16,0.628
2009,"80",100,1.59
2009,"80",99,32.56
2009,"80",75,96.683
2009,"80",81,14.22
2009,"80",120,103.204
2009,"80",12,17.39
2009,"80",112,97.76
2009,"80",108,196.099
2009,"08",59,0.05
2009,"08",15,7.002
2009,"08",27,17.4
2009,"08",34,88.99
2009,"08",33,34.62
2009,"08",82,14.28
2009,"08",85,3
2009,"08",85,68.05
2009,"08",94,119.29
2009,"08",115,14.19
2009,"08",122,8.82
2009,"08",48,0.8
2009,"08",121,15.41
2009,"08",103,8.53
2009,"08",38,0.05
2009,"08",16,22.854
2009,"08",16,0.597
2009,"08",91,0.1
2009,"08",99,14.36
2009,"08",12,10.04
2009,"08",75,239.07
2009,"08",81,7.07
2009,"08",120,44.284
2009,"08",12,56.27
2009,"08",112,14.76
2009,"08",108,1826.366
2009,"10",10,34.25
2009,"10",15,3.79
2009,"10",106,6.43
2009,"10",27,100.18
2009,"10",34,266.559
2009,"10",33,28.31
2009,"10",85,4.41
2009,"10",85,27.23
2009,"10",94,102.88
2009,"10",11,24.81
2009,"10",115,0.5
2009,"10",122,17.71
2009,"10",21,3.03
2009,"10",70,28.44
2009,"10",48,17.1
2009,"10",72,14.58
2009,"10",121,54.61
2009,"10",103,9.81
2009,"10",7,0.23
2009,"10",16,21.801
2009,"10",16,0.462
2009,"10",86,0.028
2009,"10",99,16.56
2009,"10",12,41.63
2009,"10",75,161.845
2009,"10",120,166.2
2009,"10",12,5.49
2009,"10",108,133.57
2009,"51",40,1.43
2009,"51",39,0.02
2009,"51",59,0.02
2009,"51",15,4.959
2009,"51",27,92.96
2009,"51",34,229.19
2009,"51",33,53.63
2009,"51",82,34.88
2009,"51",85,27.92
2009,"51",94,121.63
2009,"51",11,0.74
2009,"51",115,22.38
2009,"51",122,34.73
2009,"51",70,7.19
2009,"51",17,5.1
2009,"51",48,23.7
2009,"51",72,8.45
2009,"51",121,7.64
2009,"51",103,15.04
2009,"51",7,1.66
2009,"51",16,12.844
2009,"51",16,0.967
2009,"51",99,8.62
2009,"51",19,4.61
2009,"51",12,22.38
2009,"51",75,297.77
2009,"51",120,55.92
2009,"51",12,2.34
2009,"51",112,3.5
2009,"51",108,88.99
2009,"52",15,2.474
2009,"52",27,45.84
2009,"52",34,243.74
2009,"52",33,8.2
2009,"52",85,57.52
2009,"52",85,47.92
2009,"52",94,106.67
2009,"52",11,37.48
2009,"52",115,35.32
2009,"52",122,31.69
2009,"52",70,6.34
2009,"52",17,1.6
2009,"52",48,47.63
2009,"52",72,0.08
2009,"52",121,8.4
2009,"52",103,10.61
2009,"52",16,8.41
2009,"52",16,0.503
2009,"52",99,1.7
2009,"52",12,4.32
2009,"52",75,1.65
2009,"52",81,23.91
2009,"52",12,49.15
2009,"52",120,354.02
2009,"52",112,2.4
2009,"52",108,1533.118
2009,"54",63,0.577
2009,"54",58,0.02
2009,"54",15,54.366
2009,"54",106,0.05
2009,"54",27,18.65
2009,"54",32,4.31
2009,"54",34,249.14
2009,"54",33,69.65
2009,"54",85,31.55
2009,"54",85,131.16
2009,"54",94,110.7
2009,"54",115,75.75
2009,"54",117,2.2
2009,"54",122,40.74
2009,"54",70,11.31
2009,"54",116,9.8
2009,"54",121,21.72
2009,"54",74,6.4
2009,"54",103,19.51
2009,"54",16,17.991
2009,"54",16,0.688
2009,"54",99,3.303
2009,"54",12,7.3
2009,"54",75,2
2009,"54",120,664.93
2009,"54",112,5.32
2009,"54",108,1357.977
2009,"55",58,0.15
2009,"55",59,0.1
2009,"55",88,0.44
2009,"55",89,0.1
2009,"55",1,1
2009,"55",15,10.67
2009,"55",61,13.865
2009,"55",109,2.71
2009,"55",101,5.14
2009,"55",106,7.194
2009,"55",22,106.329
2009,"55",27,70.07
2009,"55",34,352.48
2009,"55",33,28.68
2009,"55",85,271.46
2009,"55",94,176.643
2009,"55",11,5.5
2009,"55",115,27.41
2009,"55",122,10.01
2009,"55",70,13.87
2009,"55",48,9.08
2009,"55",103,3.1
2009,"55",44,1.05
2009,"55",107,0.25
2009,"55",16,4.129
2009,"55",16,0.07
2009,"55",99,1.15
2009,"55",12,19.19
2009,"55",75,73.77
2009,"55",81,19.02
2009,"55",120,621.71
2009,"55",112,6.24
2009,"55",108,1151.158
2009,"57",59,0.03
2009,"57",15,10.791
2009,"57",101,0.51
2009,"57",106,0.04
2009,"57",27,76.01
2009,"57",32,5.03
2009,"57",34,456.802
2009,"57",33,78.58
2009,"57",82,3.06
2009,"57",85,20.03
2009,"57",85,193.1
2009,"57",94,67.95
2009,"57",115,15.25
2009,"57",122,168.02
2009,"57",48,76
2009,"57",103,1
2009,"57",16,9.142
2009,"57",16,0.531
2009,"57",91,0.234
2009,"57",99,2.074
2009,"57",12,0.46
2009,"57",43,0.58
2009,"57",75,2
2009,"57",81,61.46
2009,"57",120,1187.536
2009,"57",12,2.4
2009,"57",112,1.51
2009,"57",108,2968.324
2009,"67",10,1.96
2009,"67",58,0.48
2009,"67",59,0.55
2009,"67",15,41.301
2009,"67",101,0.468
2009,"67",106,33.29
2009,"67",22,3.9
2009,"67",11,0.93
2009,"67",27,85.08
2009,"67",34,447.423
2009,"67",33,83.02
2009,"67",82,69.15
2009,"67",85,179.87
2009,"67",94,106.1
2009,"67",11,3.52
2009,"67",115,37.63
2009,"67",122,344.677
2009,"67",48,19.45
2009,"67",116,18.23
2009,"67",121,7.1
2009,"67",7,3.27
2009,"67",38,4.25
2009,"67",52,1.23
2009,"67",44,5.63
2009,"67",16,76.5129999999999
2009,"67",16,3.8
2009,"67",80,0.12
2009,"67",86,0.26
2009,"67",91,0.5
2009,"67",100,1.5
2009,"67",99,17.42
2009,"67",19,2.785
2009,"67",66,14.55
2009,"67",19,0.08
2009,"67",12,61.57
2009,"67",75,74.15
2009,"67",81,185.12
2009,"67",120,1534.385
2009,"67",12,0.2
2009,"67",112,2.72
2009,"67",108,4755.442
2009,"68",63,0.01
2009,"68",58,0.125
2009,"68",59,0.43
2009,"68",18,0.15
2009,"68",89,0.22
2009,"68",15,15.479
2009,"68",101,3.298
2009,"68",106,27.23
2009,"68",27,8.68
2009,"68",34,83.32
2009,"68",33,15.56
2009,"68",82,69.99
2009,"68",85,60.54
2009,"68",94,29.18
2009,"68",115,2.37
2009,"68",122,18.62
2009,"68",70,5
2009,"68",48,1.27
2009,"68",116,86.61
2009,"68",121,0.82
2009,"68",74,9.18
2009,"68",3,1.1
2009,"68",7,1.79
2009,"68",38,2.73
2009,"68",52,2.72
2009,"68",44,6.06
2009,"68",44,0.7
2009,"68",67,2.9
2009,"68",16,69.8
2009,"68",16,4.649
2009,"68",86,0.26
2009,"68",99,20.74
2009,"68",19,1.28
2009,"68",12,1.33
2009,"68",75,21
2009,"68",81,6.32
2009,"68",120,91.341
2009,"68",112,24.6
2009,"68",108,2836.968
2009,"88",39,0.1
2009,"88",58,0.03
2009,"88",59,0.95
2009,"88",18,1.29
2009,"88",15,9.925
2009,"88",106,0.16
2009,"88",27,26.31
2009,"88",34,230.72
2009,"88",33,18.38
2009,"88",82,6.48
2009,"88",85,56.08
2009,"88",85,332.15
2009,"88",94,72.98
2009,"88",115,32.73
2009,"88",122,157.41
2009,"88",70,10.87
2009,"88",48,4.75
2009,"88",121,5.2
2009,"88",16,18.049
2009,"88",16,0.609
2009,"88",99,2.82
2009,"88",19,0.05
2009,"88",19,0.08
2009,"88",12,11.31
2009,"88",81,19.62
2009,"88",12,5.78
2009,"88",120,1073.83
2009,"88",108,7081.138
2009,"44",10,14.84
2009,"44",58,7.294
2009,"44",59,0.9
2009,"44",18,0.27
2009,"44",89,0.34
2009,"44",15,57.717
2009,"44",61,0.35
2009,"44",101,2.769
2009,"44",106,81.538
2009,"44",11,27.1
2009,"44",27,133.196
2009,"44",32,20.12
2009,"44",34,433.767
2009,"44",33,80.4
2009,"44",82,404.44
2009,"44",85,454.09
2009,"44",85,1069.704
2009,"44",94,257.263
2009,"44",11,367.8
2009,"44",115,13.86
2009,"44",117,44.45
2009,"44",122,450.4
2009,"44",21,1.5
2009,"44",70,1
2009,"44",48,81.72
2009,"44",121,70.34
2009,"44",74,6.53
2009,"44",103,15.05
2009,"44",3,0.09
2009,"44",30,4.67
2009,"44",38,10.7
2009,"44",52,1.3
2009,"44",44,14.41
2009,"44",44,0.35
2009,"44",107,2.4
2009,"44",54,0.09
2009,"44",67,14.3
2009,"44",16,207.795
2009,"44",16,13.913
2009,"44",91,0.09
2009,"44",100,20.6
2009,"44",99,25.553
2009,"44",19,1.51
2009,"44",66,0.1
2009,"44",12,132.89
2009,"44",43,3.35
2009,"44",43,26.22
2009,"44",75,53.14
2009,"44",81,1107.93
2009,"44",12,173.92
2009,"44",120,12913.2
2009,"44",12,7.35
2009,"44",112,82.95
2009,"44",108,6141.859
2009,"49",10,11.08
2009,"49",40,0.45
2009,"49",58,2.8
2009,"49",89,11.3
2009,"49",1,0.3
2009,"49",15,56.604
2009,"49",61,0.845
2009,"49",2,1.076
2009,"49",109,0.07
2009,"49",101,14.16
2009,"49",106,99.182
2009,"49",22,0.55
2009,"49",11,19
2009,"49",27,116.335
2009,"49",34,773.255
2009,"49",33,75.55
2009,"49",82,376.9165
2009,"49",85,85.37
2009,"49",85,695.93
2009,"49",94,270.85
2009,"49",11,87.43
2009,"49",115,26.56
2009,"49",117,57.31
2009,"49",122,286.831
2009,"49",21,14.17
2009,"49",70,3.5
2009,"49",48,57.47
2009,"49",116,11.22
2009,"49",72,0.12
2009,"49",121,134.66
2009,"49",74,16.69
2009,"49",103,34.46
2009,"49",6,14.32
2009,"49",7,4.06
2009,"49",30,1.25
2009,"49",38,1.09
2009,"49",52,0.4
2009,"49",44,20.39
2009,"49",107,3.09
2009,"49",54,0.25
2009,"49",55,0.02
2009,"49",65,2.2
2009,"49",67,4.26
2009,"49",16,220.1535
2009,"49",16,8.7715
2009,"49",91,2.56
2009,"49",99,3.37
2009,"49",110,4.51
2009,"49",119,0.2601
2009,"49",19,25.86
2009,"49",19,1.898
2009,"49",19,0.17
2009,"49",19,1.22
2009,"49",19,0.09
2009,"49",19,0.3
2009,"49",19,1.95
2009,"49",12,133.91
2009,"49",43,1.08
2009,"49",75,199.986
2009,"49",81,349.63
2009,"49",12,78.19
2009,"49",120,5767.8326
2009,"49",12,18.05
2009,"49",112,23.7
2009,"49",108,3178.688
2009,"53",59,0.1
2009,"53",15,20.587
2009,"53",2,4.27
2009,"53",106,7.003
2009,"53",27,80.3
2009,"53",32,5.9
2009,"53",34,370.4293
2009,"53",33,35.89
2009,"53",82,127.88
2009,"53",85,137.46
2009,"53",85,341.57
2009,"53",94,184.788
2009,"53",11,23.75
2009,"53",115,5.21
2009,"53",117,4.13
2009,"53",122,335.49
2009,"53",48,28.445
2009,"53",116,4.75
2009,"53",72,3.23
2009,"53",121,20.4
2009,"53",74,22.59
2009,"53",103,24.42
2009,"53",107,0.7
2009,"53",16,36.209
2009,"53",16,2.094
2009,"53",100,1
2009,"53",99,8.45
2009,"53",110,0.2
2009,"53",12,61.99
2009,"53",43,10.89
2009,"53",75,38.08
2009,"53",81,325.945
2009,"53",12,33.23
2009,"53",120,3351.361
2009,"53",12,41.49
2009,"53",112,39.5
2009,"53",108,2808.402
2009,"72",63,0.405
2009,"72",58,7.57
2009,"72",59,0.6
2009,"72",88,0.191
2009,"72",89,0.792
2009,"72",15,6.027
2009,"72",106,6.9
2009,"72",11,1
2009,"72",27,36.18
2009,"72",32,6.4
2009,"72",34,510.781
2009,"72",33,13.4
2009,"72",82,256.62
2009,"72",85,113.82
2009,"72",85,232.87
2009,"72",94,139.41
2009,"72",11,52.29
2009,"72",115,11.7
2009,"72",117,13
2009,"72",122,142.98
2009,"72",70,4.92
2009,"72",48,35.06
2009,"72",116,4.47
2009,"72",121,104.845
2009,"72",103,21.33
2009,"72",7,5.75
2009,"72",38,0.2
2009,"72",16,31.824
2009,"72",16,2.364
2009,"72",19,2.301
2009,"72",19,3.5
2009,"72",19,3
2009,"72",19,1
2009,"72",12,24.1
2009,"72",75,37.97
2009,"72",81,154.94
2009,"72",12,24.5
2009,"72",120,2254.813
2009,"72",12,12.78
2009,"72",112,185.722
2009,"72",108,2785.282
2009,"85",10,36.63
2009,"85",39,0.01
2009,"85",59,0.01
2009,"85",45,1.46
2009,"85",88,0.01
2009,"85",89,0.01
2009,"85",1,0.013
2009,"85",15,5.728
2009,"85",61,0.03
2009,"85",57,0.76
2009,"85",2,2.25
2009,"85",87,0.01
2009,"85",109,0.062
2009,"85",101,0.062
2009,"85",106,1.997
2009,"85",22,0.032
2009,"85",11,2.49
2009,"85",27,53.12
2009,"85",34,650.94
2009,"85",33,57.35
2009,"85",82,914.22
2009,"85",85,67.9
2009,"85",85,358.94
2009,"85",94,173.35
2009,"85",11,48.88
2009,"85",115,4.7
2009,"85",117,12.34
2009,"85",122,140.27
2009,"85",21,61.54
2009,"85",70,29.87
2009,"85",17,3.09
2009,"85",48,9.74
2009,"85",116,35.44
2009,"85",121,208.53
2009,"85",103,62.01
2009,"85",6,0.3
2009,"85",36,0.3
2009,"85",38,0.01
2009,"85",44,16.64
2009,"85",65,10.22
2009,"85",16,93.665
2009,"85",16,2.057
2009,"85",99,1.42
2009,"85",110,0.35
2009,"85",19,0.01
2009,"85",12,98.84
2009,"85",43,1.85
2009,"85",43,0.9
2009,"85",75,60.02
2009,"85",81,191.31
2009,"85",12,14.16
2009,"85",120,3262.248
2009,"85",12,4.84
2009,"85",112,226.07
2009,"85",108,2248.558
2009,"22",10,61.06
2009,"22",63,0.1
2009,"22",39,0.3
2009,"22",58,3.4
2009,"22",59,0.43
2009,"22",15,12.474
2009,"22",2,0.19
2009,"22",101,0.41
2009,"22",106,125.183
2009,"22",11,0.2
2009,"22",27,39.79
2009,"22",34,371.876
2009,"22",33,2.34
2009,"22",82,274.82
2009,"22",85,231.46
2009,"22",85,390.284
2009,"22",94,152.76
2009,"22",11,283.76
2009,"22",115,12.42
2009,"22",122,234.57
2009,"22",21,0.35
2009,"22",48,10.42
2009,"22",74,3.9
2009,"22",103,6.13
2009,"22",3,0.49
2009,"22",6,110.361
2009,"22",30,2.55
2009,"22",38,1.47
2009,"22",52,6.289
2009,"22",44,134.85
2009,"22",44,204.67
2009,"22",49,0.01
2009,"22",107,1.417
2009,"22",55,1.13
2009,"22",56,0.02
2009,"22",65,10.753
2009,"22",67,6.605
2009,"22",16,101.109
2009,"22",16,9.935
2009,"22",80,0.01
2009,"22",86,1.57
2009,"22",91,1.55
2009,"22",100,11.94
2009,"22",99,44.498
2009,"22",110,0.66
2009,"22",119,0.5
2009,"22",19,0.56
2009,"22",12,38.23
2009,"22",43,2
2009,"22",75,9.44
2009,"22",81,293.216
2009,"22",12,7
2009,"22",120,3721.965
2009,"22",12,1.33
2009,"22",112,131.587
2009,"22",108,1520.2936
2009,"29",10,22.18
2009,"29",63,0.03
2009,"29",58,0.575
2009,"29",59,0.39
2009,"29",15,29.96
2009,"29",106,43.557
2009,"29",27,34.296
2009,"29",32,6.459
2009,"29",34,160.646
2009,"29",33,5.93
2009,"29",82,226.858
2009,"29",85,9.41
2009,"29",85,364.156
2009,"29",94,193.842
2009,"29",11,247.329
2009,"29",115,16.41
2009,"29",122,205.05
2009,"29",48,25.22
2009,"29",72,3.43
2009,"29",121,3.01
2009,"29",103,1.93
2009,"29",3,0.23
2009,"29",6,109.089
2009,"29",30,17.79
2009,"29",38,9.433
2009,"29",52,7.62
2009,"29",44,124.975
2009,"29",44,269.5242
2009,"29",107,1.31
2009,"29",54,87.617
2009,"29",55,13.05
2009,"29",65,2.33
2009,"29",67,0.34
2009,"29",16,206.025
2009,"29",16,15.633
2009,"29",86,4.086
2009,"29",91,21.632
2009,"29",100,3.082
2009,"29",98,6.58
2009,"29",99,117.916
2009,"29",110,2
2009,"29",19,6.635
2009,"29",19,2.816
2009,"29",19,0.015
2009,"29",12,50.59
2009,"29",43,1.75
2009,"29",43,18.79
2009,"29",75,17.9
2009,"29",81,178.535
2009,"29",120,4756.375
2009,"29",112,49.433
2009,"29",108,847.1335
2009,"35",10,22.91
2009,"35",58,0.33
2009,"35",59,0.01
2009,"35",15,14.705
2009,"35",61,0.55
2009,"35",2,0.27
2009,"35",106,115.022
2009,"35",11,12.02
2009,"35",27,191.441
2009,"35",32,1.5
2009,"35",34,468.7
2009,"35",33,9.73
2009,"35",82,80.01
2009,"35",85,165.89
2009,"35",85,587.258
2009,"35",94,219.52
2009,"35",11,112.79
2009,"35",115,82.9
2009,"35",117,2.82
2009,"35",122,184.495
2009,"35",48,31.14
2009,"35",72,7.89
2009,"35",121,5.5
2009,"35",74,15.62
2009,"35",103,6.48
2009,"35",3,0.53
2009,"35",38,0.2
2009,"35",52,7.58
2009,"35",44,52.38
2009,"35",44,56.496
2009,"35",56,0.05
2009,"35",65,0.1
2009,"35",67,0.78
2009,"35",16,91.034
2009,"35",16,7.681
2009,"35",91,2.894
2009,"35",100,21.89
2009,"35",99,35.678
2009,"35",110,0.25
2009,"35",119,0.53
2009,"35",19,0.73
2009,"35",12,87.82
2009,"35",43,4.87
2009,"35",75,121.838
2009,"35",81,679.93
2009,"35",12,44.62
2009,"35",120,6386.79
2009,"35",12,14.85
2009,"35",112,26.57
2009,"35",108,1961.647
2009,"56",10,21.77
2009,"56",63,1.7
2009,"56",58,0.6
2009,"56",59,0.11
2009,"56",18,0.075
2009,"56",15,30.26
2009,"56",106,41.53
2009,"56",27,62.54
2009,"56",32,4.22
2009,"56",34,215.78
2009,"56",33,4.63
2009,"56",82,335.56
2009,"56",85,181.42
2009,"56",85,429.528
2009,"56",94,103.06
2009,"56",11,219.207
2009,"56",115,8.36
2009,"56",122,197.83
2009,"56",70,1.8
2009,"56",48,16.39
2009,"56",116,5.46
2009,"56",72,0.9
2009,"56",121,3.17
2009,"56",74,29.73
2009,"56",103,12.8
2009,"56",6,1.41
2009,"56",7,1
2009,"56",30,0.5
2009,"56",44,3
2009,"56",44,1.16
2009,"56",55,0.7
2009,"56",65,15
2009,"56",16,268.301
2009,"56",16,7.984
2009,"56",86,0.5
2009,"56",99,51.6
2009,"56",19,17.9
2009,"56",19,1.125
2009,"56",19,1.17
2009,"56",69,0.25
2009,"56",19,15.82
2009,"56",19,0.72
2009,"56",19,0.08
2009,"56",19,0.29
2009,"56",12,78.47
2009,"56",43,10.48
2009,"56",75,24.145
2009,"56",81,312.676
2009,"56",12,8.91
2009,"56",120,5386.463
2009,"56",12,7.33
2009,"56",112,48.09
2009,"56",108,1778.099
2009,"16",10,5.6
2009,"16",40,1.65
2009,"16",63,1.2
2009,"16",39,0.85
2009,"16",59,0.03
2009,"16",89,30.02
2009,"16",15,26.415
2009,"16",61,8
2009,"16",101,0.06
2009,"16",11,12.16
2009,"16",27,53.08
2009,"16",34,372.107
2009,"16",33,60.25
2009,"16",82,168.075
2009,"16",85,90.4
2009,"16",85,75
2009,"16",94,101.2
2009,"16",11,25.32
2009,"16",115,20.52
2009,"16",117,5.87
2009,"16",122,81.18
2009,"16",70,52.31
2009,"16",102,20.38
2009,"16",17,0.32
2009,"16",48,45.2
2009,"16",116,18.35
2009,"16",121,309.14
2009,"16",103,42.6
2009,"16",3,0.1
2009,"16",44,0.19
2009,"16",54,0.12
2009,"16",65,2.05
2009,"16",16,52.071
2009,"16",16,1.569
2009,"16",91,0.8
2009,"16",99,0.75
2009,"16",12,6.04
2009,"16",75,73.5
2009,"16",81,3.35
2009,"16",120,1095.699
2009,"16",12,4.59
2009,"16",112,12.79
2009,"16",108,1507.751
2009,"17",10,10.42
2009,"17",40,0.9
2009,"17",58,0.21
2009,"17",59,0.53
2009,"17",4,0.03
2009,"17",45,12.384
2009,"17",88,1.324
2009,"17",89,1.66
2009,"17",15,8.59
2009,"17",57,0.05
2009,"17",2,1.55
2009,"17",106,3.24
2009,"17",11,3.52
2009,"17",27,145.91
2009,"17",32,0.86
2009,"17",34,348.73
2009,"17",33,73.31
2009,"17",82,165.66
2009,"17",85,6.22
2009,"17",85,16.03
2009,"17",94,207.93
2009,"17",11,78
2009,"17",115,64.56
2009,"17",117,24.42
2009,"17",122,58.45
2009,"17",21,11.64
2009,"17",70,102.26
2009,"17",102,23.32
2009,"17",17,11.61
2009,"17",48,4.55
2009,"17",116,69.54
2009,"17",72,19.83
2009,"17",121,383.72
2009,"17",74,7.54
2009,"17",103,148.88
2009,"17",7,0.5
2009,"17",44,1
2009,"17",107,2
2009,"17",54,0.75
2009,"17",65,44.23
2009,"17",16,134.737
2009,"17",16,5.148
2009,"17",91,0.4
2009,"17",99,9.33
2009,"17",19,7.28
2009,"17",12,13.68
2009,"17",75,130.78
2009,"17",120,655.499
2009,"17",12,6.02
2009,"17",112,33.39
2009,"17",108,938.823
2009,"19",10,1.1
2009,"19",39,0.5
2009,"19",58,0.46
2009,"19",59,2.33
2009,"19",18,4.2
2009,"19",45,12.19
2009,"19",89,28.058
2009,"19",15,50.61
2009,"19",2,0.56
2009,"19",106,8.47
2009,"19",11,3.06
2009,"19",27,0.93
2009,"19",34,8.26
2009,"19",33,6.66
2009,"19",82,17.12
2009,"19",85,7.5
2009,"19",85,57.44
2009,"19",94,12.98
2009,"19",11,6.78
2009,"19",115,25.42
2009,"19",122,12.64
2009,"19",116,2.58
2009,"19",36,0.67
2009,"19",16,19.5647
2009,"19",16,1.411
2009,"19",99,4.53
2009,"19",19,2.85
2009,"19",19,0.02
2009,"19",12,37
2009,"19",81,24.58
2009,"19",12,3.39
2009,"19",120,715.3965
2009,"19",112,314.1
2009,"19",108,2919.8138
2009,"23",63,0.46
2009,"23",39,0.51
2009,"23",59,0.52
2009,"23",18,0.695
2009,"23",45,0.78
2009,"23",15,6.992
2009,"23",106,2.5
2009,"23",27,43.31
2009,"23",34,88.533
2009,"23",33,11.35
2009,"23",82,9.47
2009,"23",85,94.48
2009,"23",85,150.51
2009,"23",94,43.73
2009,"23",11,31.82
2009,"23",115,45.34
2009,"23",117,0.98
2009,"23",122,149.231
2009,"23",48,7.96
2009,"23",121,14.01
2009,"23",74,9.9
2009,"23",103,2
2009,"23",65,0.2
2009,"23",16,22.515
2009,"23",16,0.514
2009,"23",99,9.22
2009,"23",19,1.348
2009,"23",12,31.58
2009,"23",81,49.11
2009,"23",120,2444.041
2009,"23",12,0.32
2009,"23",112,13.182
2009,"23",108,2913.051
2009,"24",10,0.82
2009,"24",40,21.859
2009,"24",39,0.8
2009,"24",58,1.32
2009,"24",59,0.91
2009,"24",45,41.23
2009,"24",88,18.59
2009,"24",89,487.991
2009,"24",15,17.952
2009,"24",57,0.13
2009,"24",2,14.94
2009,"24",101,1.22
2009,"24",106,6.43
2009,"24",22,16.3
2009,"24",11,4.51
2009,"24",27,22.18
2009,"24",34,227.03
2009,"24",33,31.46
2009,"24",82,173.1
2009,"24",85,14.15
2009,"24",85,152.16
2009,"24",94,110.01
2009,"24",11,19.12
2009,"24",115,8.28
2009,"24",117,4.97
2009,"24",122,105.78
2009,"24",70,9.41
2009,"24",102,5.68
2009,"24",48,5.68
2009,"24",116,44.1
2009,"24",121,217.38
2009,"24",7,2.74
2009,"24",38,1
2009,"24",16,40.992
2009,"24",16,2.648
2009,"24",100,2
2009,"24",99,5.37
2009,"24",19,6.1
2009,"24",19,0.02
2009,"24",19,1
2009,"24",19,0.12
2009,"24",12,116.26
2009,"24",43,15.7
2009,"24",75,109.58
2009,"24",81,98.14
2009,"24",12,8.84
2009,"24",120,2033.02
2009,"24",12,7.5
2009,"24",112,7.53
2009,"24",108,2684.915
2009,"33",40,0.28
2009,"33",59,0.06
2009,"33",89,23.33
